Programme_ID,Commodity,Revision_Number,Previous_Forecast_Spend,Forecast_Change,Forecast_Change_Direction,Forecast_Stability_Score,Relative Change
P003,Services,1,,,,,#DIV/0!
P003,Services,2,1348959.16,-306072.67,DOWN,0.2935,-0.226895431
P003,Services,3,1042886.49,-189721.63,DOWN,0.2224,-0.181919731
P003,Services,4,853164.86,-73109.33,DOWN,0.0937,-0.085691914
P003,Services,5,780055.53,-35784.07,DOWN,0.0481,-0.045873747
P003,Software,1,,,,,#DIV/0!
P003,Software,2,2953429.71,-705928.37,DOWN,0.3141,-0.239019865
P003,Software,3,2247501.34,-364685.06,DOWN,0.1937,-0.162262444
P004,Software,1,,,,,#DIV/0!
P004,Software,2,4916545.6,-583681.62,DOWN,0.1347,-0.118717829
P004,Software,3,4332863.98,-496323.9,DOWN,0.1294,-0.114548692
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,1396979.02,-186607.85,DOWN,0.1542,-0.133579565
P004,Electronics,3,1210371.17,-149860.22,DOWN,0.1413,-0.123813441
P004,Electronics,4,1060510.95,-96323.78,DOWN,0.0999,-0.090827709
P004,Electronics,5,964187.17,-74470.33,DOWN,0.0837,-0.077236383
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,359502.08,-35214.82,DOWN,0.1086,-0.097954426
P004,Mechanical,3,324287.26,-26318.79,DOWN,0.0883,-0.081158877
P004,Mechanical,4,297968.47,-19427.42,DOWN,0.0697,-0.065199583
P004,Mechanical,5,278541.05,-13552.36,DOWN,0.0511,-0.048654803
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,2694543.88,-288950.01,DOWN,0.1201,-0.107235222
P004,Mechanical,3,2405593.87,-201819.72,DOWN,0.0916,-0.083896007
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,2589847.58,-297443.03,DOWN,0.1298,-0.114849628
P004,Logistics,3,2292404.55,-232800.07,DOWN,0.113,-0.101552787
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,1120113.54,-129266.14,DOWN,0.1305,-0.115404497
P004,Mechanical,3,990847.4,-97745.11,DOWN,0.1094,-0.098647996
P004,Software,1,,,,,#DIV/0!
P004,Software,2,4203225.85,-549918.85,DOWN,0.1505,-0.130832572
P004,Software,3,3653307,-485930.15,DOWN,0.1534,-0.133011036
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,1639645.19,-199360.87,DOWN,0.1384,-0.121587811
P004,Logistics,3,1440284.32,-135823.44,DOWN,0.1041,-0.094303214
P004,Logistics,4,1304460.88,-123855.77,DOWN,0.1049,-0.094947861
P004,Logistics,5,1180605.11,-72062.33,DOWN,0.065,-0.06103847
P004,Services,1,,,,,#DIV/0!
P004,Services,2,4575016.87,-680201.06,DOWN,0.1746,-0.148677279
P004,Services,3,3894815.81,-455432.57,DOWN,0.1324,-0.116933019
P004,Services,4,3439383.24,-332701.2,DOWN,0.1071,-0.096732808
P004,Services,5,3106682.04,-260851.04,DOWN,0.0917,-0.083964512
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,1620630.03,-261069.6,DOWN,0.192,-0.161091424
P004,Logistics,3,1359560.43,-197265.78,DOWN,0.1697,-0.145095264
P004,Logistics,4,1162294.65,-145877.8,DOWN,0.1435,-0.12550845
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,3142220.49,-457016,DOWN,0.1702,-0.145443645
P004,Electronics,3,2685204.49,-290305.81,DOWN,0.1212,-0.108113111
P004,Electronics,4,2394898.68,-218675.98,DOWN,0.1005,-0.091309074
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,1848332.03,-193452.64,DOWN,0.1169,-0.10466336
P004,Mechanical,3,1654879.39,-148096.31,DOWN,0.0983,-0.089490697
P004,Mechanical,4,1506783.08,-96364.79,DOWN,0.0683,-0.06395399
P004,Software,1,,,,,#DIV/0!
P004,Software,2,577744.23,-127753.38,DOWN,0.2839,-0.221124458
P004,Software,3,449990.85,-47767.5,DOWN,0.1188,-0.106152158
P004,Software,4,402223.35,-33295.67,DOWN,0.0902,-0.082779058
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,2760516.55,-459322.09,DOWN,0.1996,-0.166389906
P004,Electronics,3,2301194.46,-187475.46,DOWN,0.0887,-0.08146876
P004,Electronics,4,2113719,-105708.58,DOWN,0.0526,-0.050010706
P004,Electronics,5,2008010.42,-45831.89,DOWN,0.0234,-0.022824528
P004,Electronics,6,1962178.53,-9566.19,DOWN,0.0049,-0.00487529
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,700073.86,-58761.96,DOWN,0.0916,-0.083936801
P004,Mechanical,3,641311.9,-26861.87,DOWN,0.0437,-0.041885813
P004,Mechanical,4,614450.03,-8111.63,DOWN,0.0134,-0.013201448
P004,Mechanical,5,606338.4,-6209.26,DOWN,0.0103,-0.010240585
P004,Mechanical,6,600129.14,-214.43,DOWN,0.0004,-0.000357306
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,3005354.36,-540186.57,DOWN,0.2191,-0.17974139
P004,Logistics,3,2465167.79,-251630.3,DOWN,0.1137,-0.10207431
P004,Logistics,4,2213537.49,-153600.52,DOWN,0.0746,-0.069391425
P004,Logistics,5,2059936.97,-55363.17,DOWN,0.0276,-0.026876148
P004,Logistics,6,2004573.8,-85151.42,DOWN,0.0444,-0.042478566
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,3197671.06,-254752.07,DOWN,0.0866,-0.079668004
P004,Mechanical,3,2942918.99,-90241.38,DOWN,0.0316,-0.030663902
P004,Mechanical,4,2852677.61,-63280.08,DOWN,0.0227,-0.022182696
P004,Mechanical,5,2789397.53,-12424.43,DOWN,0.0045,-0.004454163
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,3456494.9,-716592.41,DOWN,0.2615,-0.207317653
P004,Electronics,3,2739902.49,-277830.77,DOWN,0.1128,-0.1014017
P004,Electronics,4,2462071.72,-124760.98,DOWN,0.0534,-0.05067317
P004,Electronics,5,2337310.74,-72039.69,DOWN,0.0318,-0.030821614
P004,Electronics,6,2265271.05,-63305.62,DOWN,0.0287,-0.027946157
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,1858169.68,-404384.31,DOWN,0.2782,-0.217625072
P004,Electronics,3,1453785.37,-195764.12,DOWN,0.1556,-0.134658199
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,1448058.37,-163837.93,DOWN,0.1276,-0.113143181
P004,Mechanical,3,1284220.44,-65839.35,DOWN,0.054,-0.051267951
P004,Software,1,,,,,#DIV/0!
P004,Software,2,1415422.33,-267624.67,DOWN,0.2332,-0.189077609
P004,Software,3,1147797.66,-128217.48,DOWN,0.1258,-0.111707389
P004,Software,4,1019580.18,-58693.86,DOWN,0.0611,-0.057566694
P004,Software,5,960886.32,-12084.47,DOWN,0.0127,-0.012576378
P004,Software,6,948801.85,-13174.63,DOWN,0.0141,-0.013885544
P004,Services,1,,,,,#DIV/0!
P004,Services,2,4150158.06,-804166.67,DOWN,0.2403,-0.193767721
P004,Services,3,3345991.39,-324431.35,DOWN,0.1074,-0.096961203
P004,Services,1,,,,,#DIV/0!
P004,Services,2,267033.17,-49911.56,DOWN,0.2299,-0.186911461
P004,Services,3,217121.61,-23542.47,DOWN,0.1216,-0.108429879
P004,Services,4,193579.14,-10927.95,DOWN,0.0598,-0.056452105
P004,Software,1,,,,,#DIV/0!
P004,Software,2,638033.21,-123958.67,DOWN,0.2411,-0.194282473
P004,Software,3,514074.54,-57756.47,DOWN,0.1266,-0.11235038
P004,Software,4,456318.07,-30069.2,DOWN,0.0705,-0.065895265
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,727399.7,-95664.97,DOWN,0.1514,-0.131516373
P004,Electronics,3,631734.73,-48230.41,DOWN,0.0827,-0.076345985
P004,Electronics,4,583504.32,-36898.35,DOWN,0.0675,-0.063235779
P004,Electronics,5,546605.97,-14556.59,DOWN,0.0274,-0.026630865
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,2361784.64,-355247.35,DOWN,0.177,-0.150414794
P004,Logistics,3,2006537.29,-189268.51,DOWN,0.1041,-0.094325937
P004,Logistics,4,1817268.78,-116411.1,DOWN,0.0684,-0.064058273
P004,Logistics,5,1700857.68,-60554.51,DOWN,0.0369,-0.035602338
P004,Logistics,6,1640303.17,-38818.73,DOWN,0.0242,-0.023665583
P004,Services,1,,,,,#DIV/0!
P004,Services,2,2284705.31,-279820.21,DOWN,0.1396,-0.122475406
P004,Services,3,2004885.1,-197472.03,DOWN,0.1093,-0.098495435
P004,Services,4,1807413.07,-100736.99,DOWN,0.059,-0.055735455
P004,Services,5,1706676.08,-48083.17,DOWN,0.029,-0.028173577
P004,Services,1,,,,,#DIV/0!
P004,Services,2,759659.87,-167020.73,DOWN,0.2818,-0.219862516
P004,Services,3,592639.14,-87114.36,DOWN,0.1723,-0.146993936
P004,Services,4,505524.78,-62790.2,DOWN,0.1418,-0.124207957
P004,Services,5,442734.58,-30618.2,DOWN,0.0743,-0.069157011
P004,Services,6,412116.38,-20901.26,DOWN,0.0534,-0.050716887
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,3041329.55,-488771.89,DOWN,0.1915,-0.16070994
P004,Electronics,3,2552557.66,-290658.64,DOWN,0.1285,-0.113869569
P004,Software,1,,,,,#DIV/0!
P004,Software,2,2563428.87,-519674.71,DOWN,0.2543,-0.202726401
P004,Software,3,2043754.16,-306803.34,DOWN,0.1766,-0.150117537
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,983021.07,-136384.76,DOWN,0.1611,-0.138740424
P004,Mechanical,3,846636.31,-93161.66,DOWN,0.1236,-0.110037402
P004,Mechanical,4,753474.65,-54369.71,DOWN,0.0778,-0.072158645
P004,Mechanical,5,699104.94,-42649.5,DOWN,0.065,-0.061005863
P004,Materials,1,,,,,#DIV/0!
P004,Materials,2,1724103.72,-306755.47,DOWN,0.2164,-0.177921703
P004,Materials,3,1417348.25,-190432.56,DOWN,0.1552,-0.134358341
P004,Materials,4,1226915.69,-110308.68,DOWN,0.0988,-0.089907302
P004,Materials,5,1116607.01,-78034.61,DOWN,0.0751,-0.069885474
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,2716834.59,-439685.77,DOWN,0.1931,-0.161837519
P004,Electronics,3,2277148.82,-230348.38,DOWN,0.1125,-0.101156489
P004,Electronics,4,2046800.44,-150662.89,DOWN,0.0795,-0.073608979
P004,Electronics,5,1896137.55,-93993.35,DOWN,0.0522,-0.049570955
P004,Electronics,6,1802144.2,-47762.09,DOWN,0.0272,-0.026502924
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,816590.72,-92844.47,DOWN,0.1283,-0.11369768
P004,Mechanical,3,723746.25,-55258.37,DOWN,0.0827,-0.076350475
P004,Mechanical,4,668487.88,-46093.29,DOWN,0.0741,-0.068951572
P004,Services,1,,,,,#DIV/0!
P004,Services,2,901369.42,-159819.23,DOWN,0.2155,-0.177307136
P004,Services,3,741550.19,-112890.23,DOWN,0.1796,-0.152235454
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,1427033.52,-201092.58,DOWN,0.164,-0.140916508
P004,Electronics,3,1225940.94,-145552.76,DOWN,0.1347,-0.118727383
P004,Electronics,4,1080388.18,-65230.17,DOWN,0.0643,-0.060376605
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,309752.94,-42576.58,DOWN,0.1594,-0.137453352
P004,Mechanical,3,267176.36,-19925.47,DOWN,0.0806,-0.074577968
P004,Mechanical,4,247250.89,-8612.61,DOWN,0.0361,-0.034833484
P004,Mechanical,5,238638.28,-5070.77,DOWN,0.0217,-0.02124877
P004,Mechanical,6,233567.51,-1279.86,DOWN,0.0055,-0.005479615
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,2461927.68,-406004.24,DOWN,0.1975,-0.164913146
P004,Logistics,3,2055923.44,-189064.9,DOWN,0.1013,-0.091961061
P004,Materials,1,,,,,#DIV/0!
P004,Materials,2,1423244.61,-193716.65,DOWN,0.1576,-0.136109175
P004,Materials,3,1229527.96,-84009.12,DOWN,0.0733,-0.068326319
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,1581095.4,-376485.37,DOWN,0.3125,-0.238116795
P004,Logistics,3,1204610.03,-193134.09,DOWN,0.1909,-0.16032914
P004,Services,1,,,,,#DIV/0!
P004,Services,2,233144.37,-42799.68,DOWN,0.2249,-0.183575868
P004,Services,3,190344.69,-24043.99,DOWN,0.1446,-0.126318155
P004,Services,4,166300.7,-9349.75,DOWN,0.0596,-0.056221952
P004,Services,5,156950.95,-4147.33,DOWN,0.0271,-0.02642437
P004,Services,6,152803.62,-3851.09,DOWN,0.0259,-0.025202872
P004,Software,1,,,,,#DIV/0!
P004,Software,2,2933233.27,-690217.42,DOWN,0.3077,-0.23530942
P004,Software,3,2243015.85,-298284.39,DOWN,0.1534,-0.13298363
P004,Software,4,1944731.46,-192774.82,DOWN,0.11,-0.099126704
P004,Software,5,1751956.64,-52927.86,DOWN,0.0312,-0.030210713
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,1263202.25,-334162.89,DOWN,0.3597,-0.264536332
P004,Logistics,3,929039.36,-105095.76,DOWN,0.1276,-0.113123044
P004,Logistics,4,823943.6,-52200.42,DOWN,0.0676,-0.063354361
P004,Logistics,5,771743.18,-43510.55,DOWN,0.0597,-0.056379572
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,1326606.3,-327235.03,DOWN,0.3274,-0.246670794
P004,Logistics,3,999371.27,-154512.54,DOWN,0.1829,-0.154609748
P004,Logistics,4,844858.73,-73133.78,DOWN,0.0948,-0.086563324
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,1762983.43,-199299.1,DOWN,0.1275,-0.113046496
P004,Mechanical,3,1563684.33,-77129.23,DOWN,0.0519,-0.04932532
P004,Mechanical,4,1486555.1,-48974.64,DOWN,0.0341,-0.032945055
P004,Mechanical,5,1437580.46,-6574.83,DOWN,0.0046,-0.004573539
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,1931931.96,-305162.69,DOWN,0.1876,-0.157957266
P004,Electronics,3,1626769.27,-86999.36,DOWN,0.0565,-0.05347984
P004,Electronics,4,1539769.91,-69623.45,DOWN,0.0474,-0.045216788
P004,Software,1,,,,,#DIV/0!
P004,Software,2,2651737.18,-522155.09,DOWN,0.2452,-0.196910574
P004,Software,3,2129582.09,-224884.35,DOWN,0.1181,-0.105600226
P004,Software,4,1904697.74,-99153.12,DOWN,0.0549,-0.052057142
P004,Software,5,1805544.62,-28161.21,DOWN,0.0158,-0.015597072
P004,Services,1,,,,,#DIV/0!
P004,Services,2,2194272.89,-416935.33,DOWN,0.2346,-0.190010701
P004,Services,3,1777337.56,-191273.5,DOWN,0.1206,-0.107617992
P004,Services,4,1586064.06,-90151.51,DOWN,0.0603,-0.056839766
P004,Software,1,,,,,#DIV/0!
P004,Software,2,1189673.86,-155652.83,DOWN,0.1505,-0.130836555
P004,Software,3,1034021.03,-122749.22,DOWN,0.1347,-0.118710564
P004,Software,4,911271.81,-87797.59,DOWN,0.1066,-0.096346215
P004,Software,5,823474.22,-52721.12,DOWN,0.0684,-0.064022794
P004,Software,6,770753.1,-39065.1,DOWN,0.0534,-0.050684324
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,1503759.42,-202475.04,DOWN,0.1556,-0.1346459
P004,Logistics,3,1301284.38,-162807.47,DOWN,0.143,-0.125112906
P004,Logistics,4,1138476.91,-104485.66,DOWN,0.1011,-0.091776705
P004,Logistics,5,1033991.25,-65288.3,DOWN,0.0674,-0.063142024
P004,Logistics,6,968702.95,-56897.87,DOWN,0.0624,-0.058736138
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,1103188.56,-117279.66,DOWN,0.119,-0.106309714
P004,Mechanical,3,985908.9,-83848.64,DOWN,0.093,-0.085047046
P004,Mechanical,4,902060.26,-70077.14,DOWN,0.0842,-0.077685653
P004,Mechanical,5,831983.12,-48714.48,DOWN,0.0622,-0.058552246
P004,Mechanical,6,783268.64,-40428.25,DOWN,0.0544,-0.051614795
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,2862340.44,-370291.86,DOWN,0.1486,-0.129366813
P004,Electronics,3,2492048.58,-266347.68,DOWN,0.1197,-0.106879008
P004,Electronics,4,2225700.9,-162850.67,DOWN,0.0789,-0.073168264
P004,Electronics,5,2062850.23,-186802.17,DOWN,0.0996,-0.090555372
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,781420.79,-93982.47,DOWN,0.1367,-0.120271269
P004,Electronics,3,687438.32,-62889.1,DOWN,0.1007,-0.091483262
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,3823913,-469728.07,DOWN,0.14,-0.122839633
P004,Electronics,3,3354184.93,-354547.61,DOWN,0.1182,-0.10570306
P004,Electronics,4,2999637.32,-312197.61,DOWN,0.1162,-0.104078452
P004,Electronics,5,2687439.71,-177251.57,DOWN,0.0706,-0.065955552
P004,Electronics,6,2510188.14,-167798.97,DOWN,0.0716,-0.066847169
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,1016370.8,-122805.12,DOWN,0.1374,-0.120827084
P004,Mechanical,3,893565.68,-96254.49,DOWN,0.1207,-0.107719547
P004,Mechanical,4,797311.19,-73120.4,DOWN,0.101,-0.091708734
P004,Mechanical,5,724190.79,-42340.23,DOWN,0.0621,-0.058465574
P004,Services,1,,,,,#DIV/0!
P004,Services,2,2121530.16,-247080.25,DOWN,0.1318,-0.116463228
P004,Services,3,1874449.91,-227155.78,DOWN,0.1379,-0.121185303
P004,Services,4,1647294.13,-149573.39,DOWN,0.0999,-0.090799443
P004,Services,5,1497720.74,-98370.04,DOWN,0.0703,-0.065679828
P004,Services,6,1399350.7,-61611.81,DOWN,0.0461,-0.044028856
P004,Services,1,,,,,#DIV/0!
P004,Services,2,2384165.19,-224472.58,DOWN,0.1039,-0.094151438
P004,Services,3,2159692.61,-217492.71,DOWN,0.112,-0.100705401
P004,Software,1,,,,,#DIV/0!
P004,Software,2,909441.56,-145471.82,DOWN,0.1904,-0.159957304
P004,Software,3,763969.74,-85682.33,DOWN,0.1263,-0.112154089
P004,Software,4,678287.41,-76523.75,DOWN,0.1272,-0.112819063
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,1322356.77,-169496.3,DOWN,0.147,-0.128177436
P004,Electronics,3,1152860.47,-105722.6,DOWN,0.101,-0.091704593
P004,Electronics,4,1047137.87,-81981.05,DOWN,0.0849,-0.078290598
P004,Services,1,,,,,#DIV/0!
P004,Services,2,2303423.52,-302245.89,DOWN,0.151,-0.131215943
P004,Services,3,2001177.63,-239667.26,DOWN,0.1361,-0.119763112
P004,Services,4,1761510.37,-162353.25,DOWN,0.1015,-0.09216707
P004,Software,1,,,,,#DIV/0!
P004,Software,2,3983743.31,-784075.67,DOWN,0.245,-0.196818823
P004,Software,3,3199667.64,-403525.35,DOWN,0.1443,-0.12611477
P004,Software,4,2796142.29,-234349.82,DOWN,0.0915,-0.083811836
P004,Software,5,2561792.47,-137786.33,DOWN,0.0568,-0.053785126
P004,Software,6,2424006.14,-92592.41,DOWN,0.0397,-0.038198092
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,2042227.6,-440908.52,DOWN,0.2753,-0.215895878
P004,Electronics,3,1601319.08,-212028.34,DOWN,0.1526,-0.132408552
P004,Electronics,4,1389290.74,-129231.74,DOWN,0.1026,-0.093019939
P004,Electronics,5,1260059,-69671.1,DOWN,0.0585,-0.055291935
P004,Electronics,6,1190387.9,-33372.59,DOWN,0.0288,-0.028035055
P004,Software,1,,,,,#DIV/0!
P004,Software,2,3449058.93,-566045.03,DOWN,0.1963,-0.16411579
P004,Software,3,2883013.9,-314213.47,DOWN,0.1223,-0.108987844
P004,Software,4,2568800.43,-189304.27,DOWN,0.0796,-0.073693646
P004,Services,1,,,,,#DIV/0!
P004,Services,2,1766768.05,-313991.94,DOWN,0.2161,-0.177721088
P004,Services,3,1452776.11,-143629.21,DOWN,0.1097,-0.098865344
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,840229.17,-183664.33,DOWN,0.2797,-0.218588376
P004,Logistics,3,656564.84,-76273.01,DOWN,0.1314,-0.116169806
P004,Logistics,4,580291.83,-43229.43,DOWN,0.0805,-0.074496017
P004,Logistics,5,537062.4,-25051.21,DOWN,0.0489,-0.046644878
P004,Logistics,6,512011.19,-8647.11,DOWN,0.0172,-0.016888518
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,1500201,-258703.6,DOWN,0.2084,-0.172445959
P004,Electronics,3,1241497.4,-116892.66,DOWN,0.1039,-0.094154575
P004,Electronics,4,1124604.74,-78987.82,DOWN,0.0755,-0.070236072
P004,Software,1,,,,,#DIV/0!
P004,Software,2,2475584.5,-529691.82,DOWN,0.2722,-0.213966366
P004,Software,3,1945892.68,-284548.34,DOWN,0.1713,-0.146230233
P004,Software,4,1661344.34,-156614.37,DOWN,0.1041,-0.094269662
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,502353.31,-88378.37,DOWN,0.2135,-0.17592871
P004,Mechanical,3,413974.94,-42692.75,DOWN,0.115,-0.103128827
P004,Mechanical,4,371282.19,-28972.25,DOWN,0.0846,-0.078032965
P004,Mechanical,5,342309.94,-17431.25,DOWN,0.0537,-0.050922418
P004,Materials,1,,,,,#DIV/0!
P004,Materials,2,3353540.81,-544548.26,DOWN,0.1939,-0.16238009
P004,Materials,3,2808992.55,-291810.77,DOWN,0.1159,-0.103884494
P004,Materials,4,2517181.78,-144477.58,DOWN,0.0609,-0.057396562
P004,Materials,5,2372704.2,-93859.44,DOWN,0.0412,-0.039558003
P004,Materials,6,2278844.76,-38989.53,DOWN,0.0174,-0.01710934
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,1834260.4,-370926.75,DOWN,0.2535,-0.202221424
P004,Electronics,3,1463333.65,-216604.42,DOWN,0.1737,-0.148021212
P004,Electronics,4,1246729.23,-81958.99,DOWN,0.0704,-0.065739206
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,1014644.58,-198229.97,DOWN,0.2428,-0.195368875
P004,Electronics,3,816414.61,-111143.48,DOWN,0.1576,-0.136136074
P004,Electronics,4,705271.13,-57227.8,DOWN,0.0883,-0.081142978
P004,Electronics,5,648043.33,-22244.85,DOWN,0.0355,-0.034326177
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,2701397.56,-635550.85,DOWN,0.3076,-0.235267426
P004,Logistics,3,2065846.71,-349717.31,DOWN,0.2038,-0.169285218
P004,Logistics,4,1716129.4,-180536.27,DOWN,0.1176,-0.105199684
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,987490.04,-137777.29,DOWN,0.1621,-0.139522714
P004,Mechanical,3,849712.75,-73311.54,DOWN,0.0944,-0.086278027
P004,Mechanical,4,776401.21,-48215.32,DOWN,0.0662,-0.062101037
P004,Mechanical,5,728185.89,-22264.96,DOWN,0.0315,-0.030575929
P004,Mechanical,6,705920.93,-12116.28,DOWN,0.0175,-0.017163792
P004,Services,1,,,,,#DIV/0!
P004,Services,2,1722444.07,-365204.39,DOWN,0.2691,-0.21202685
P004,Services,3,1357239.68,-231932.66,DOWN,0.2061,-0.170885558
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,1664856.3,-314259.08,DOWN,0.2327,-0.188760483
P004,Electronics,3,1350597.22,-172409.62,DOWN,0.1463,-0.127654357
P004,Electronics,4,1178187.6,-113333.2,DOWN,0.1064,-0.09619283
P004,Electronics,5,1064854.4,-42876.88,DOWN,0.042,-0.040265486
P004,Electronics,6,1021977.52,-34547.88,DOWN,0.035,-0.033804931
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,3004890.14,-700388.67,DOWN,0.3039,-0.233082954
P004,Logistics,3,2304501.47,-412323.84,DOWN,0.2179,-0.178921057
P004,Logistics,4,1892177.63,-242064.48,DOWN,0.1467,-0.127929046
P004,Logistics,5,1650113.15,-133230.52,DOWN,0.0878,-0.080740233
P004,Logistics,6,1516882.63,-1422.09,DOWN,0.0009,-0.000937508
P004,Materials,1,,,,,#DIV/0!
P004,Materials,2,3442714.95,-561175.28,DOWN,0.1947,-0.163003701
P004,Materials,3,2881539.67,-333114.9,DOWN,0.1307,-0.115603094
P004,Software,1,,,,,#DIV/0!
P004,Software,2,1223495.4,-293005.68,DOWN,0.3149,-0.239482453
P004,Software,3,930489.72,-155531.7,DOWN,0.2007,-0.167150369
P004,Software,1,,,,,#DIV/0!
P004,Software,2,2255283.38,-509081.71,DOWN,0.2915,-0.225728489
P004,Software,3,1746201.67,-293874.01,DOWN,0.2023,-0.168293282
P004,Software,4,1452327.66,-121047.01,DOWN,0.0909,-0.083346901
P004,Software,5,1331280.65,-123512.37,DOWN,0.1023,-0.092777109
P004,Software,6,1207768.28,-52103.06,DOWN,0.0451,-0.043139947
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,3076372.04,-739047.71,DOWN,0.3162,-0.240233528
P004,Electronics,3,2337324.33,-396631.09,DOWN,0.2044,-0.169694503
P004,Electronics,4,1940693.24,-223650.04,DOWN,0.1303,-0.115242345
P004,Electronics,5,1717043.2,-103704.62,DOWN,0.0643,-0.060397211
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,1757465.34,-425275.69,DOWN,0.3192,-0.241982405
P004,Logistics,3,1332189.65,-234177.16,DOWN,0.2133,-0.175783651
P004,Logistics,4,1098012.49,-121321.9,DOWN,0.1242,-0.110492277
P004,Logistics,5,976690.59,-69188.87,DOWN,0.0762,-0.070840111
P004,Logistics,6,907501.72,-17294.4,DOWN,0.0194,-0.019057154
P004,Materials,1,,,,,#DIV/0!
P004,Materials,2,853609.18,-167721.8,DOWN,0.2445,-0.196485469
P004,Materials,3,685887.38,-97062.04,DOWN,0.1648,-0.141513086
P004,Materials,4,588825.34,-53559.83,DOWN,0.1001,-0.090960471
P004,Materials,5,535265.51,-36284.44,DOWN,0.0727,-0.067787741
P004,Materials,6,498981.07,-11019.72,DOWN,0.0226,-0.022084445
P004,Software,1,,,,,#DIV/0!
P004,Software,2,2158605.94,-424332.35,DOWN,0.2447,-0.196577032
P004,Software,3,1734273.59,-235521.75,DOWN,0.1571,-0.135804265
P004,Software,4,1498751.84,-103565.56,DOWN,0.0742,-0.069101206
P004,Software,5,1395186.28,-69467,DOWN,0.0524,-0.049790484
